日期,沪深300,上证指数,恒生指数,标普500,纳斯达克指数,道琼斯工业平均,恒生科技指数,中债国债指数,中债企业债指数,中债信用债指数,中债地方政府债指数,中债国债及政策性银行债指数,南华黄金,南华黑色
2022/1/14,4726.73 ,3521.26 ,24383.32 ,4662.85 ,14893.75 ,35911.81 ,5769.05 ,206.94 ,210.22 ,197.56 ,157.02 ,177.47 ,1425.64 ,2751.85 
2022/1/17,4767.28 ,3541.67 ,24218.03 ,,,,5724.50 ,207.05 ,210.36 ,197.67 ,157.23 ,177.56 ,1419.12 ,2664.38 
2022/1/18,4813.35 ,3569.91 ,24112.78 ,4577.11 ,14506.90 ,35368.47 ,5698.54 ,207.60 ,210.43 ,197.73 ,157.48 ,177.97 ,1416.23 ,2713.54 
2022/1/19,4780.38 ,3558.18 ,24127.85 ,4532.76 ,14340.26 ,35028.65 ,5642.91 ,207.95 ,210.62 ,197.87 ,157.83 ,178.30 ,1414.72 ,2748.10 
2022/1/20,4823.51 ,3555.06 ,24952.35 ,4482.73 ,14154.02 ,34715.39 ,5896.71 ,207.98 ,210.70 ,197.96 ,157.88 ,178.34 ,1434.97 ,2773.54 
2022/1/21,4779.31 ,3522.57 ,24965.55 ,4397.94 ,13768.92 ,34265.37 ,5870.57 ,208.25 ,210.78 ,198.00 ,158.04 ,178.53 ,1434.29 ,2757.32 
2022/1/24,4786.74 ,3524.11 ,24656.46 ,4410.13 ,13855.13 ,34364.50 ,5703.63 ,208.71 ,210.93 ,198.12 ,158.27 ,178.93 ,1430.42 ,2723.83 
2022/1/25,4678.45 ,3433.06 ,24243.61 ,4356.45 ,13539.29 ,34297.73 ,5552.68 ,208.58 ,211.01 ,198.18 ,158.31 ,178.84 ,1433.15 ,2783.46 
2022/1/26,4712.31 ,3455.67 ,24289.90 ,4349.93 ,13542.12 ,34168.09 ,5597.03 ,208.31 ,211.04 ,198.19 ,158.14 ,178.62 ,1435.65 ,2788.37 
2022/1/27,4619.88 ,3394.25 ,23807.00 ,4326.51 ,13352.78 ,34160.78 ,5383.63 ,208.16 ,211.05 ,198.18 ,158.10 ,178.49 ,1409.11 ,2781.62 
2022/1/28,4563.77 ,3361.44 ,23550.08 ,4431.85 ,13770.57 ,34725.47 ,5291.70 ,208.43 ,211.10 ,198.21 ,158.17 ,178.69 ,1403.49 ,2908.79 
2022/1/29,,,,,,,,208.54 ,211.15 ,198.24 ,158.27 ,178.77 ,,
2022/1/30,,,,,,,,208.59 ,211.24 ,198.30 ,158.36 ,178.82 ,,
2022/1/31,,,23802.26 ,4515.55 ,14239.88 ,35131.86 ,5416.29 ,,,,,,,
2022/2/1,,,,4546.54 ,14346.00 ,35405.24 ,,,,,,,,
2022/2/2,,,,4589.38 ,14417.55 ,35629.33 ,,,,,,,,
2022/2/3,,,,4477.44 ,13878.82 ,35111.16 ,,,,,,,,
2022/2/4,,,24573.29 ,4500.53 ,14098.01 ,35089.74 ,5581.63 ,,,,,,,
2022/2/7,4634.09 ,3429.58 ,24579.55 ,4483.87 ,14015.67 ,35091.13 ,5529.51 ,208.52 ,211.44 ,198.44 ,158.38 ,178.75 ,1411.23 ,2884.42 
2022/2/8,4608.77 ,3452.63 ,24329.49 ,4521.54 ,14194.45 ,35462.78 ,5436.92 ,208.56 ,211.46 ,198.46 ,158.35 ,178.84 ,1421.32 ,2951.85 
2022/2/9,4652.06 ,3479.95 ,24829.99 ,4587.18 ,14490.37 ,35768.06 ,5635.50 ,208.42 ,211.50 ,198.49 ,158.36 ,178.72 ,1428.07 ,2856.02 
2022/2/10,4639.86 ,3485.91 ,24924.35 ,4504.08 ,14185.64 ,35241.59 ,5666.99 ,208.45 ,211.53 ,198.53 ,158.34 ,178.77 ,1431.18 ,2937.76 
2022/2/11,4601.40 ,3462.95 ,24906.66 ,4418.64 ,13791.15 ,34738.06 ,5597.05 ,207.75 ,211.37 ,198.44 ,157.85 ,178.21 ,1422.99 ,2913.03 
2022/2/14,4551.69 ,3428.88 ,24556.57 ,4401.67 ,13790.92 ,34566.17 ,5502.18 ,207.66 ,211.39 ,198.46 ,157.81 ,178.13 ,1447.48 ,2883.71 
2022/2/15,4600.10 ,3446.09 ,24355.71 ,4471.07 ,14139.76 ,34988.84 ,5490.28 ,207.70 ,211.37 ,198.45 ,157.80 ,178.14 ,1462.20 ,2772.96 
2022/2/16,4617.99 ,3465.83 ,24718.90 ,4475.01 ,14124.09 ,34934.27 ,5616.38 ,207.76 ,211.37 ,198.45 ,157.77 ,178.16 ,1440.43 ,2833.74 
2022/2/17,4629.16 ,3468.04 ,24792.77 ,4380.26 ,13716.72 ,34312.03 ,5662.28 ,207.92 ,211.42 ,198.48 ,157.83 ,178.32 ,1454.46 ,2763.53 
2022/2/18,4651.24 ,3490.76 ,24327.71 ,4348.87 ,13548.07 ,34079.18 ,5479.90 ,207.82 ,211.44 ,198.50 ,157.84 ,178.25 ,1466.22 ,2817.40 
2022/2/21,4634.31 ,3490.61 ,24170.07 ,,,,5327.44 ,207.35 ,211.42 ,198.50 ,157.71 ,177.87 ,1463.79 ,2880.21 
2022/2/22,4574.15 ,3457.15 ,23520.00 ,4304.76 ,13381.52 ,33596.61 ,5226.70 ,207.26 ,211.34 ,198.43 ,157.56 ,177.74 ,1481.69 ,2815.84 
2022/2/23,4623.05 ,3489.15 ,23660.28 ,4225.50 ,13037.49 ,33131.76 ,5299.24 ,207.42 ,211.35 ,198.42 ,157.58 ,177.82 ,1469.78 ,2871.79 
2022/2/24,4529.32 ,3429.96 ,22901.56 ,4288.70 ,13473.59 ,33223.83 ,5069.79 ,207.53 ,211.36 ,198.42 ,157.60 ,177.94 ,1501.86 ,2826.44 
2022/2/25,4573.42 ,3451.41 ,22767.18 ,4384.65 ,13694.62 ,34058.75 ,5112.62 ,207.66 ,211.37 ,198.41 ,157.61 ,177.97 ,1484.34 ,2748.46 
2022/2/28,4581.65 ,3462.31 ,22713.02 ,4373.94 ,13751.40 ,33892.60 ,5118.02 ,207.80 ,211.45 ,198.46 ,157.66 ,178.12 ,1475.24 ,2830.99 
2022/3/1,4619.69 ,3488.83 ,22761.71 ,4306.26 ,13532.46 ,33294.95 ,5155.69 ,207.59 ,211.44 ,198.46 ,157.62 ,177.97 ,1475.70 ,2935.05 
2022/3/2,4578.60 ,3484.19 ,22343.92 ,4386.54 ,13752.02 ,33891.35 ,5015.74 ,207.42 ,211.42 ,198.43 ,157.54 ,177.79 ,1496.02 ,2975.06 
2022/3/3,4551.63 ,3481.11 ,22467.34 ,4363.49 ,13537.94 ,33794.66 ,4957.61 ,207.20 ,211.32 ,198.35 ,157.36 ,177.61 ,1491.09 ,3062.94 
2022/3/4,4496.43 ,3447.65 ,21905.29 ,4328.87 ,13313.44 ,33614.80 ,4737.93 ,207.28 ,211.23 ,198.29 ,157.37 ,177.64 ,1496.55 ,3082.27 
2022/3/7,4352.78 ,3372.86 ,21057.63 ,4201.09 ,12830.96 ,32817.38 ,4527.83 ,207.37 ,211.25 ,198.30 ,157.44 ,177.71 ,1529.39 ,3265.60 
2022/3/8,4265.39 ,3293.53 ,20765.87 ,4170.70 ,12795.55 ,32632.64 ,4382.32 ,207.44 ,211.21 ,198.26 ,157.49 ,177.82 ,1563.14 ,3173.22 
2022/3/9,4226.35 ,3256.39 ,20627.71 ,4277.88 ,13255.55 ,33286.25 ,4393.91 ,207.25 ,211.08 ,198.18 ,157.41 ,177.64 ,1581.95 ,3133.95 
2022/3/10,4292.84 ,3296.09 ,20890.26 ,4259.52 ,13129.96 ,33174.07 ,4436.65 ,207.20 ,210.98 ,198.10 ,157.39 ,177.62 ,1532.05 ,3115.09 
2022/3/11,4306.52 ,3309.75 ,20553.79 ,4204.31 ,12843.81 ,32944.19 ,4246.97 ,207.66 ,210.90 ,198.05 ,157.50 ,178.01 ,1535.01 ,3125.10 
2022/3/14,4174.76 ,3223.53 ,19531.66 ,4173.11 ,12581.22 ,32945.24 ,3778.60 ,208.08 ,211.14 ,198.20 ,157.83 ,178.37 ,1526.36 ,2935.43 
2022/3/15,3983.81 ,3063.97 ,18415.08 ,4262.45 ,12948.62 ,33544.34 ,3472.42 ,207.48 ,211.06 ,198.13 ,157.67 ,177.91 ,1495.87 ,2939.08 
2022/3/16,4156.08 ,3170.71 ,20087.50 ,4357.86 ,13436.55 ,34063.10 ,4243.39 ,207.55 ,211.00 ,198.06 ,157.57 ,177.91 ,1482.90 ,3066.11 
2022/3/17,4237.70 ,3215.04 ,21501.23 ,4411.67 ,13614.78 ,34480.76 ,4572.79 ,207.58 ,210.99 ,198.07 ,157.54 ,177.94 ,1499.59 ,3070.52 
2022/3/18,4265.90 ,3251.07 ,21412.40 ,4463.12 ,13893.84 ,34754.93 ,4484.93 ,207.69 ,211.04 ,198.10 ,157.62 ,178.09 ,1501.33 ,3148.97 
2022/3/21,4258.75 ,3253.69 ,21221.34 ,4461.18 ,13838.46 ,34552.99 ,4416.33 ,207.60 ,211.10 ,198.16 ,157.67 ,178.02 ,1497.01 ,3123.49 
2022/3/22,4255.30 ,3259.86 ,21889.28 ,4511.61 ,14108.82 ,34807.46 ,4653.70 ,207.38 ,211.10 ,198.15 ,157.61 ,177.83 ,1506.11 ,3062.66 
2022/3/23,4276.52 ,3271.03 ,22154.08 ,4456.24 ,13922.60 ,34358.50 ,4749.12 ,207.41 ,211.11 ,198.16 ,157.64 ,177.88 ,1496.86 ,3110.71 
2022/3/24,4251.31 ,3250.26 ,21945.95 ,4520.16 ,14191.84 ,34707.94 ,4609.02 ,207.57 ,211.12 ,198.15 ,157.67 ,177.97 ,1513.16 ,3116.30 
2022/3/25,4174.57 ,3212.24 ,21404.88 ,4543.06 ,14169.30 ,34861.24 ,4379.33 ,207.68 ,211.15 ,198.18 ,157.73 ,178.06 ,1523.33 ,3208.52 
2022/3/28,4148.47 ,3214.50 ,21684.97 ,4575.52 ,14354.90 ,34955.89 ,4494.01 ,207.81 ,211.25 ,198.25 ,157.81 ,178.16 ,1508.08 ,3240.25 
2022/3/29,4134.14 ,3203.94 ,21927.63 ,4631.60 ,14619.64 ,35294.19 ,4607.09 ,207.81 ,211.29 ,198.28 ,157.81 ,178.14 ,1499.97 ,3265.80 
2022/3/30,4254.10 ,3266.60 ,22232.03 ,4602.45 ,14442.27 ,35228.81 ,4622.57 ,207.99 ,211.33 ,198.32 ,157.91 ,178.28 ,1496.93 ,3308.48 
2022/3/31,4222.60 ,3252.20 ,21996.85 ,4530.41 ,14220.52 ,34678.35 ,4557.99 ,207.94 ,211.41 ,198.39 ,157.95 ,178.27 ,1495.42 ,3328.03 
2022/4/1,4276.16 ,3282.72 ,22039.55 ,4545.86 ,14261.50 ,34818.27 ,4524.25 ,208.11 ,211.51 ,198.48 ,158.04 ,178.42 ,1502.70 ,3399.21 
2022/4/2,,,,,,,,208.22 ,211.58 ,198.53 ,158.15 ,178.51 ,,
2022/4/4,,,22502.31 ,4582.64 ,14532.55 ,34921.88 ,4769.99 ,,,,,,,
2022/4/5,,,,4525.12 ,14204.17 ,34641.18 ,,,,,,,,
2022/4/6,4263.84 ,3283.43 ,22080.52 ,4481.15 ,13888.82 ,34496.51 ,4587.73 ,208.43 ,211.75 ,198.67 ,158.30 ,178.66 ,1496.02 ,3400.37 
2022/4/7,4209.10 ,3236.70 ,21808.98 ,4500.21 ,13897.30 ,34583.57 ,4474.13 ,208.68 ,211.85 ,198.77 ,158.44 ,178.84 ,1497.69 ,3344.82 
2022/4/8,4230.77 ,3251.85 ,21872.01 ,4488.28 ,13711.00 ,34721.12 ,4422.74 ,208.68 ,211.97 ,198.86 ,158.53 ,178.87 ,1501.86 ,3351.66 
2022/4/11,4100.07 ,3167.13 ,21208.30 ,4412.53 ,13411.96 ,34308.08 ,4191.03 ,208.61 ,212.09 ,198.93 ,158.56 ,178.81 ,1515.36 ,3231.95 
2022/4/12,4179.97 ,3213.33 ,21319.13 ,4397.45 ,13371.57 ,34220.36 ,4249.59 ,208.59 ,212.14 ,198.96 ,158.59 ,178.80 ,1523.63 ,3400.41 
2022/4/13,4139.74 ,3186.82 ,21374.37 ,4446.59 ,13643.59 ,34564.59 ,4268.91 ,208.65 ,212.21 ,199.00 ,158.65 ,178.84 ,1530.91 ,3318.83 
2022/4/14,4191.57 ,3225.64 ,21518.08 ,4392.59 ,13351.08 ,34451.23 ,4320.10 ,208.77 ,212.33 ,199.09 ,158.77 ,178.97 ,1533.26 ,3394.32 
2022/4/15,4188.75 ,3211.24 ,,,,,,208.83 ,212.40 ,199.15 ,158.80 ,179.01 ,1538.95 ,3432.58 
2022/4/18,4166.38 ,3195.52 ,,4391.69 ,13332.36 ,34411.69 ,,208.49 ,212.44 ,199.19 ,158.70 ,178.75 ,1547.29 ,3450.49 
2022/4/19,4134.90 ,3194.03 ,21027.76 ,4462.21 ,13619.66 ,34911.20 ,4156.42 ,208.57 ,212.48 ,199.21 ,158.67 ,178.72 ,1536.22 ,3360.75 
2022/4/20,4070.79 ,3151.05 ,20944.67 ,4459.45 ,13453.07 ,35160.79 ,4134.04 ,208.53 ,212.47 ,199.23 ,158.63 ,178.64 ,1517.11 ,3397.18 
2022/4/21,3995.83 ,3079.81 ,20682.22 ,4393.66 ,13174.65 ,34792.76 ,3990.08 ,208.68 ,212.48 ,199.25 ,158.64 ,178.71 ,1536.07 ,3405.14 
2022/4/22,4013.25 ,3086.92 ,20638.52 ,4271.78 ,12839.29 ,33811.40 ,4001.08 ,208.66 ,212.55 ,199.30 ,158.64 ,178.71 ,1542.67 ,3325.03 
2022/4/24,,,,,,,,208.73 ,212.57 ,199.33 ,158.67 ,178.73 ,,
2022/4/25,3814.91 ,2928.51 ,19869.34 ,4296.12 ,13004.85 ,34049.46 ,3806.19 ,208.86 ,212.62 ,199.37 ,158.74 ,178.84 ,1533.64 ,3128.13 
2022/4/26,3784.12 ,2886.43 ,19934.71 ,4175.20 ,12490.74 ,33240.18 ,3915.27 ,208.88 ,212.69 ,199.42 ,158.76 ,178.87 ,1521.81 ,3164.20 
2022/4/27,3895.54 ,2958.28 ,19946.36 ,4183.96 ,12488.93 ,33301.93 ,3981.14 ,208.78 ,212.75 ,199.45 ,158.78 ,178.80 ,1520.29 ,3171.58 
2022/4/28,3921.11 ,2975.48 ,20276.17 ,4287.50 ,12871.53 ,33916.39 ,4066.89 ,208.61 ,212.77 ,199.47 ,158.76 ,178.67 ,1519.99 ,3198.22 
2022/4/29,4016.24 ,3047.06 ,21089.39 ,4131.93 ,12334.64 ,32977.21 ,4471.75 ,208.74 ,212.81 ,199.49 ,158.85 ,178.77 ,1538.95 ,3245.96 
2022/5/2,,,,4155.38 ,12536.02 ,33061.50 ,,,,,,,,
2022/5/3,,,21101.89 ,4175.48 ,12563.76 ,33128.79 ,4409.93 ,,,,,,,
2022/5/4,,,20869.52 ,4300.17 ,12964.86 ,34061.06 ,4264.91 ,,,,,,,
2022/5/5,4010.21 ,3067.76 ,20793.40 ,4146.87 ,12317.69 ,32997.97 ,4258.88 ,208.88 ,212.98 ,199.61 ,158.99 ,178.91 ,1534.02 ,3232.47 
2022/5/6,3908.82 ,3001.56 ,20001.96 ,4123.34 ,12144.66 ,32899.37 ,4036.26 ,208.88 ,213.05 ,199.65 ,159.02 ,178.91 ,1530.47 ,3107.16 
2022/5/7,,,,,,,,208.93 ,213.09 ,199.68 ,159.04 ,178.96 ,,
2022/5/9,3877.44 ,3004.14 ,,3991.24 ,11623.25 ,32245.70 ,,209.05 ,213.19 ,199.74 ,159.09 ,179.06 ,1537.20 ,3046.08 
2022/5/10,3919.87 ,3035.84 ,19633.69 ,4001.05 ,11737.67 ,32160.74 ,3906.43 ,209.19 ,213.28 ,199.80 ,159.19 ,179.22 ,1525.49 ,2989.60 
2022/5/11,3976.42 ,3058.70 ,19824.57 ,3935.18 ,11364.24 ,31834.11 ,4019.28 ,209.11 ,213.36 ,199.86 ,159.25 ,179.16 ,1516.64 ,3074.96 
2022/5/12,3958.74 ,3054.99 ,19380.34 ,3930.08 ,11370.96 ,31730.30 ,3864.95 ,209.26 ,213.47 ,199.93 ,159.26 ,179.26 ,1532.98 ,2992.97 
2022/5/13,3988.60 ,3084.28 ,19898.77 ,4023.89 ,11805.00 ,32196.66 ,4038.97 ,209.27 ,213.58 ,200.00 ,159.34 ,179.28 ,1515.80 ,3050.62 
2022/5/16,3956.54 ,3073.75 ,19950.21 ,4008.01 ,11662.79 ,32223.42 ,4039.36 ,209.28 ,213.74 ,200.10 ,159.39 ,179.25 ,1501.42 ,3102.81 
2022/5/17,4005.89 ,3093.70 ,20602.52 ,4088.85 ,11984.52 ,32654.59 ,4272.95 ,209.40 ,213.83 ,200.16 ,159.46 ,179.38 ,1510.12 ,3087.83 
2022/5/18,3991.91 ,3085.98 ,20644.28 ,3923.68 ,11418.15 ,31490.07 ,4260.37 ,209.57 ,213.95 ,200.24 ,159.52 ,179.48 ,1492.33 ,2982.55 
2022/5/19,3999.60 ,3096.96 ,20120.68 ,3900.79 ,11388.50 ,31253.13 ,4090.72 ,209.65 ,214.05 ,200.32 ,159.53 ,179.56 ,1499.60 ,3031.84 
2022/5/20,4077.60 ,3146.57 ,20717.24 ,3901.36 ,11354.62 ,31261.90 ,4284.42 ,209.57 ,214.12 ,200.34 ,159.59 ,179.47 ,1507.02 ,3101.03 
2022/5/23,4053.98 ,3146.86 ,20470.06 ,3973.75 ,11535.27 ,31880.24 ,4177.65 ,209.79 ,214.24 ,200.41 ,159.73 ,179.64 ,1506.70 ,3082.85 
2022/5/24,3959.15 ,3070.93 ,20112.10 ,3941.48 ,11264.45 ,31928.62 ,4032.34 ,209.85 ,214.33 ,200.44 ,159.77 ,179.69 ,1510.13 ,2985.03 
2022/5/25,3983.18 ,3107.46 ,20171.27 ,3978.73 ,11434.74 ,32120.28 ,4043.69 ,209.98 ,214.36 ,200.46 ,159.84 ,179.76 ,1512.63 ,3027.94 
2022/5/26,3993.04 ,3123.11 ,20116.20 ,4057.84 ,11740.65 ,32637.19 ,4033.79 ,210.49 ,214.45 ,200.51 ,160.03 ,180.10 ,1518.44 ,2993.59 
2022/5/27,4001.30 ,3130.24 ,20697.36 ,4158.24 ,12131.13 ,33212.96 ,4186.95 ,210.54 ,214.52 ,200.56 ,160.10 ,180.13 ,1526.14 ,3070.69 
2022/5/30,4029.02 ,3149.06 ,21123.93 ,,,,4352.02 ,210.37 ,214.59 ,200.59 ,160.08 ,180.02 ,1513.61 ,3127.08 
2022/5/31,4091.52 ,3186.43 ,21415.20 ,4132.15 ,12081.39 ,32990.12 ,4483.60 ,210.07 ,214.53 ,200.54 ,159.93 ,179.78 ,1510.37 ,3174.05 
2022/6/1,4083.18 ,3182.16 ,21294.94 ,4101.23 ,11994.46 ,32813.23 ,4433.38 ,210.01 ,214.46 ,200.51 ,159.90 ,179.74 ,1499.80 ,3219.12 
2022/6/2,4089.57 ,3195.46 ,21082.13 ,4176.82 ,12316.90 ,33248.28 ,4397.74 ,209.97 ,214.42 ,200.47 ,159.85 ,179.70 ,1510.14 ,3288.33 
2022/6/3,,,,4108.54 ,12012.73 ,32899.70 ,,,,,,,,
2022/6/6,4166.09 ,3236.37 ,21653.90 ,4121.43 ,12061.37 ,32915.78 ,4601.95 ,209.88 ,214.37 ,200.42 ,159.80 ,179.61 ,1506.29 ,3278.07 
2022/6/7,4179.13 ,3241.76 ,21531.67 ,4160.68 ,12175.23 ,33180.14 ,4599.48 ,209.92 ,214.28 ,200.35 ,159.77 ,179.60 ,1499.20 ,3273.33 
2022/6/8,4219.81 ,3263.79 ,22014.59 ,4115.77 ,12086.27 ,32910.90 ,4818.36 ,209.95 ,214.28 ,200.35 ,159.79 ,179.67 ,1506.82 ,3320.75 
2022/6/9,4175.67 ,3238.95 ,21869.05 ,4017.82 ,11754.23 ,32272.79 ,4749.57 ,210.05 ,214.37 ,200.39 ,159.85 ,179.73 ,1509.31 ,3282.47 
2022/6/10,4238.99 ,3284.83 ,21806.18 ,3900.86 ,11340.02 ,31392.79 ,4826.42 ,210.09 ,214.47 ,200.44 ,159.85 ,179.78 ,1504.93 ,3278.17 
2022/6/13,4189.35 ,3255.55 ,21067.58 ,3749.63 ,10809.23 ,30516.74 ,4598.65 ,210.07 ,214.54 ,200.50 ,159.87 ,179.79 ,1530.21 ,3245.37 
2022/6/14,4222.31 ,3288.91 ,21067.99 ,3735.48 ,10828.35 ,30364.83 ,4595.74 ,210.02 ,214.56 ,200.51 ,159.87 ,179.74 ,1501.69 ,3203.46 
2022/6/15,4278.22 ,3305.41 ,21308.21 ,3789.99 ,11099.15 ,30668.53 ,4703.72 ,210.00 ,214.59 ,200.53 ,159.84 ,179.74 ,1492.71 ,3083.61 
2022/6/16,4250.06 ,3285.38 ,20845.43 ,3666.77 ,10646.10 ,29927.07 ,4547.22 ,210.08 ,214.64 ,200.56 ,159.82 ,179.80 ,1497.76 ,3055.99 
2022/6/17,4309.04 ,3316.79 ,21075.00 ,3674.84 ,10798.35 ,29888.78 ,4653.36 ,210.16 ,214.74 ,200.62 ,159.84 ,179.88 ,1508.03 ,2959.69 
2022/6/20,4330.43 ,3315.43 ,21163.91 ,,,,4657.37 ,210.08 ,214.83 ,200.68 ,159.80 ,179.81 ,1502.37 ,2737.07 
2022/6/21,4325.57 ,3306.72 ,21559.59 ,3764.79 ,11069.30 ,30530.25 ,4760.14 ,210.07 ,214.86 ,200.69 ,159.80 ,179.80 ,1499.27 ,2774.83 
2022/6/22,4270.62 ,3267.20 ,21008.34 ,3759.89 ,11053.08 ,30483.13 ,4552.33 ,210.12 ,214.90 ,200.71 ,159.81 ,179.86 ,1498.67 ,2694.82 
2022/6/23,4343.88 ,3320.15 ,21273.87 ,3795.73 ,11232.19 ,30677.36 ,4655.91 ,210.15 ,214.97 ,200.76 ,159.84 ,179.89 ,1501.01 ,2801.47 
2022/6/24,4394.77 ,3349.75 ,21719.06 ,3911.74 ,11607.62 ,31500.68 ,4844.58 ,210.03 ,215.00 ,200.79 ,159.80 ,179.83 ,1489.23 ,2744.81 
2022/6/27,4444.26 ,3379.19 ,22229.52 ,3900.11 ,11524.55 ,31438.26 ,5072.89 ,209.72 ,215.02 ,200.80 ,159.77 ,179.58 ,1499.95 ,2840.80 
2022/6/28,4490.52 ,3409.21 ,22418.97 ,3821.55 ,11181.54 ,30946.99 ,5103.89 ,209.65 ,214.98 ,200.77 ,159.70 ,179.54 ,1490.89 ,2930.08 
2022/6/29,4421.36 ,3361.52 ,21996.89 ,3818.83 ,11177.89 ,31029.31 ,4937.23 ,209.69 ,215.00 ,200.77 ,159.73 ,179.56 ,1488.78 ,2916.27 
2022/6/30,4485.01 ,3398.62 ,21859.79 ,3785.38 ,11028.74 ,30775.43 ,4870.30 ,209.84 ,215.03 ,200.81 ,159.77 ,179.71 ,1486.59 ,2856.12 
2022/7/1,4466.72 ,3387.64 ,,3825.33 ,11127.85 ,31097.26 ,,209.90 ,215.11 ,200.86 ,159.81 ,179.79 ,1473.23 ,2768.53 
2022/7/4,4496.03 ,3405.43 ,21830.35 ,,,,4884.18 ,209.68 ,215.13 ,200.87 ,159.83 ,179.65 ,1480.63 ,2689.57 
2022/7/5,4489.54 ,3404.03 ,21853.07 ,3831.39 ,11322.24 ,30967.82 ,4861.40 ,209.62 ,215.13 ,200.86 ,159.82 ,179.56 ,1479.35 ,2748.61 
2022/7/6,4423.97 ,3355.35 ,21586.66 ,3845.08 ,11361.85 ,31037.68 ,4801.75 ,209.73 ,215.20 ,200.89 ,159.85 ,179.68 ,1450.07 ,2764.13 
2022/7/7,4443.47 ,3364.40 ,21643.58 ,3902.62 ,11621.35 ,31384.55 ,4780.04 ,209.75 ,215.25 ,200.92 ,159.87 ,179.67 ,1429.39 ,2767.82 
2022/7/8,4428.78 ,3356.08 ,21725.78 ,3899.38 ,11635.31 ,31338.15 ,4808.47 ,209.68 ,215.30 ,200.96 ,159.90 ,179.67 ,1428.10 ,2738.95 
2022/7/11,4354.62 ,3313.58 ,21124.20 ,3854.43 ,11372.60 ,31173.84 ,4622.92 ,209.86 ,215.43 ,201.04 ,159.97 ,179.82 ,1428.41 ,2682.73 
2022/7/12,4313.62 ,3281.47 ,20844.74 ,3818.80 ,11264.73 ,30981.33 ,4524.11 ,210.10 ,215.51 ,201.10 ,160.06 ,179.99 ,1427.12 ,2576.03 
2022/7/13,4321.46 ,3284.29 ,20797.95 ,3801.78 ,11247.58 ,30772.79 ,4547.10 ,210.22 ,215.63 ,201.17 ,160.14 ,180.09 ,1417.31 ,2608.10 
2022/7/14,4322.07 ,3281.74 ,20751.21 ,3790.38 ,11251.19 ,30630.17 ,4587.73 ,210.42 ,215.74 ,201.23 ,160.25 ,180.22 ,1419.20 ,2541.47 
2022/7/15,4248.53 ,3228.06 ,20297.72 ,3863.16 ,11452.42 ,31288.26 ,4440.11 ,210.55 ,215.83 ,201.30 ,160.34 ,180.31 ,1408.93 ,2374.89 
2022/7/18,4292.59 ,3278.10 ,20846.18 ,3830.85 ,11360.05 ,31072.61 ,4574.40 ,210.67 ,215.98 ,201.40 ,160.46 ,180.40 ,1414.97 ,2505.56 
2022/7/19,4269.34 ,3279.43 ,20661.06 ,3936.69 ,11713.15 ,31827.05 ,4506.74 ,210.69 ,216.07 ,201.45 ,160.50 ,180.41 ,1410.67 ,2444.15 
2022/7/20,4283.80 ,3304.72 ,20890.22 ,3959.90 ,11897.65 ,31874.84 ,4576.86 ,210.89 ,216.16 ,201.51 ,160.56 ,180.52 ,1409.46 ,2455.53 
2022/7/21,4236.06 ,3272.00 ,20574.63 ,3998.95 ,12059.61 ,32036.90 ,4582.36 ,211.05 ,216.27 ,201.58 ,160.65 ,180.69 ,1397.39 ,2427.99 
2022/7/22,4238.23 ,3269.97 ,20609.14 ,3961.63 ,11834.11 ,31899.29 ,4597.64 ,210.94 ,216.34 ,201.63 ,160.70 ,180.62 ,1418.75 ,2484.52 
2022/7/25,4212.64 ,3250.39 ,20562.94 ,3966.84 ,11782.67 ,31990.04 ,4534.34 ,211.06 ,216.50 ,201.72 ,160.79 ,180.68 ,1423.27 ,2521.56 
2022/7/26,4245.98 ,3277.44 ,20905.88 ,3921.05 ,11562.57 ,31761.54 ,4596.34 ,211.23 ,216.63 ,201.78 ,160.87 ,180.81 ,1424.33 ,2575.06 
2022/7/27,4225.04 ,3275.76 ,20670.04 ,4023.61 ,12032.42 ,32197.59 ,4536.62 ,211.30 ,216.71 ,201.83 ,160.93 ,180.89 ,1421.24 ,2580.19 
2022/7/28,4225.67 ,3282.58 ,20622.68 ,4072.43 ,12162.59 ,32529.63 ,4552.54 ,211.17 ,216.76 ,201.84 ,160.95 ,180.79 ,1436.63 ,2721.18 
2022/7/29,4170.10 ,3253.24 ,20156.51 ,4130.29 ,12390.69 ,32845.13 ,4331.19 ,211.51 ,216.86 ,201.89 ,161.10 ,181.05 ,1456.93 ,2687.01 
2022/8/1,4188.68 ,3259.96 ,20165.84 ,4118.63 ,12368.98 ,32798.40 ,4324.03 ,211.90 ,217.07 ,202.02 ,161.30 ,181.32 ,1455.80 ,2741.82 
2022/8/2,4107.02 ,3186.27 ,19689.21 ,4091.19 ,12348.76 ,32396.17 ,4194.04 ,212.01 ,217.20 ,202.10 ,161.44 ,181.45 ,1468.48 ,2783.55 
2022/8/3,4066.98 ,3163.67 ,19767.09 ,4155.17 ,12668.16 ,32812.50 ,4246.13 ,212.11 ,217.30 ,202.17 ,161.55 ,181.53 ,1461.46 ,2746.57 
2022/8/4,4101.54 ,3189.04 ,20174.04 ,4151.94 ,12720.58 ,32726.82 ,4381.12 ,212.31 ,217.44 ,202.24 ,161.66 ,181.71 ,1463.73 ,2658.51 
